time,UnbiasedBD,Steered,Coupled,TAMD,Hot
16220.00000,-5.66640,4.41492,5.51454,3.84607,4489.77168
16230.00000,-4.87915,3.39327,4.76564,4.73295,4496.35712
16240.00000,-5.66834,3.73877,4.75255,3.92408,4500.22752
16250.00000,-4.13234,4.09897,5.15347,4.14176,4509.70637
16260.00000,-5.51831,3.82188,5.17520,2.78684,4517.25150
16270.00000,-4.99704,4.39564,4.84778,4.94193,4520.40251
16280.00000,-4.88110,4.76866,4.68654,5.39673,4517.52722
16290.00000,-4.66626,4.36746,5.37812,5.26266,4517.39666
16300.00000,-5.54101,4.49802,4.90564,5.93850,4510.99047
16310.00000,-4.81598,4.90902,4.58238,5.96031,4506.31420
16320.00000,-5.00194,3.94832,5.11532,5.60148,4497.98578
16330.00000,-4.95840,4.96754,5.17860,5.22320,4497.21526
16340.00000,-4.76565,3.40827,5.44543,5.88164,4495.74132
16350.00000,-4.90743,4.96435,5.04725,6.15795,4484.69408
16360.00000,-5.53033,4.00263,4.87940,6.11133,4473.52491
16370.00000,-5.52085,4.83888,4.40782,6.35177,4459.34767
16380.00000,-5.46344,3.91555,5.12316,6.12955,4448.00478
16390.00000,-4.81774,3.47930,5.28219,5.13090,4444.17311
16400.00000,-4.87547,3.81270,5.37137,6.09524,4440.71212
16410.00000,-5.04442,4.27093,5.25455,5.95714,4434.78233
16420.00000,-5.56003,4.42014,4.92117,5.81048,4423.61636
16430.00000,-4.79406,4.27177,4.64784,5.38191,4414.52765
16440.00000,-4.63833,4.31316,5.51037,6.26409,4397.35320
16450.00000,-4.79500,4.11716,5.22421,5.22113,4390.74366
16460.00000,-5.38046,3.49901,4.77584,5.33861,4388.25194
16470.00000,-4.65797,4.10589,5.09765,5.65823,4385.55318
16480.00000,-5.59650,5.10722,5.19149,5.02059,4381.78682
16490.00000,-5.58857,4.52999,4.49190,5.43682,4381.46067
16500.00000,-4.80229,4.03967,6.28877,5.95967,4375.49898
16510.00000,-5.93104,4.38143,5.17934,6.87789,4361.00432
16520.00000,-4.71930,5.04022,4.47156,6.89371,4337.79637
16530.00000,-5.07467,4.70982,5.00224,7.20587,4304.84777
16540.00000,-5.21244,4.54892,5.15738,6.59845,4284.63377
16550.00000,-3.81120,4.03607,5.33362,6.51855,4269.46553
16560.00000,-5.27684,4.15221,4.34352,6.65425,4254.87566
16570.00000,-5.97506,4.46306,5.17910,6.85347,4237.99123
16580.00000,-5.39041,4.36728,4.83101,7.06979,4209.01927
16590.00000,-5.09174,4.22706,5.38224,6.94574,4185.88161
16600.00000,-5.21452,4.17825,5.16089,7.45504,4164.66050
16610.00000,-5.62797,3.77882,5.10149,7.82346,4133.41219
16620.00000,-5.90532,4.52306,4.87095,7.98694,4096.19925
16630.00000,-4.30295,4.17159,5.26878,7.96009,4046.96932
16640.00000,-5.03904,4.69418,5.68480,7.31182,4010.40501
16650.00000,-4.23072,4.71111,4.74988,7.31531,3980.09130
16660.00000,-4.92343,4.08634,4.76692,6.88268,3948.92861
16670.00000,-5.15668,4.06950,4.25913,6.57716,3930.54151
16680.00000,-4.87178,4.73838,5.12141,6.26020,3913.09977
16690.00000,-5.11735,4.54397,5.48148,6.00411,3893.07928
16700.00000,-5.02639,4.89036,5.31027,5.70289,3885.18090
16710.00000,-5.44328,4.17571,5.67744,5.84787,3873.59247
16720.00000,-4.96294,4.33974,5.10353,6.32616,3859.43066
16730.00000,-6.30543,4.10407,5.11603,5.75629,3851.94471
16740.00000,-5.25974,4.52429,4.96216,5.36147,3850.92320
16750.00000,-4.89669,5.39988,5.75270,5.77189,3845.28375
16760.00000,-5.65590,3.85321,5.62752,5.36183,3839.06250
16770.00000,-4.05771,4.33573,4.78198,5.78235,3835.39106
16780.00000,-5.22170,5.27713,4.39017,6.23302,3832.67864
16790.00000,-5.78424,5.05078,4.57920,4.37229,3827.31030
16800.00000,-4.92464,4.73811,4.29533,4.17259,3832.68018
16810.00000,-5.39264,4.92876,4.55398,3.46441,3837.89563
16820.00000,-4.91880,5.40832,5.39541,1.95626,3844.88971
16830.00000,-5.82083,5.02397,4.89346,2.49663,3851.59634
16840.00000,-4.76747,5.09417,4.75773,1.19172,3859.71037
16850.00000,-4.58272,4.80280,4.89298,2.32519,3864.33164
16860.00000,-4.78215,4.49658,5.02300,1.44285,3869.42413
16870.00000,-4.27114,3.85782,5.87760,1.78845,3871.44404
16880.00000,-5.36272,3.90376,5.57568,2.86522,3876.22346
16890.00000,-5.35900,5.51376,4.40030,4.30722,3883.52869
16900.00000,-5.24900,5.04792,5.10208,3.80230,3891.43453
16910.00000,-4.20035,4.24028,5.29633,3.72558,3896.74916
16920.00000,-5.00519,4.72012,4.66707,3.21093,3906.07688
16930.00000,-5.31821,5.16525,5.03564,2.75732,3914.86792
16940.00000,-5.61797,4.68608,4.84891,1.56038,3921.69568
16950.00000,-5.36704,3.99838,4.96371,1.60395,3923.28585
16960.00000,-5.16515,4.16067,4.05283,2.87810,3927.95030
16970.00000,-5.79281,5.17944,5.05687,2.04993,3937.51664
16980.00000,-4.45171,4.56528,4.86248,2.06638,3944.70326
16990.00000,-5.52385,4.20267,4.03617,3.37482,3949.06782
17000.00000,-4.78445,4.41647,5.30415,2.80001,3956.69890
17010.00000,-5.38197,5.37808,4.91598,3.14984,3966.27124
17020.00000,-5.43908,4.13734,5.20045,3.32828,3972.31970
17030.00000,-4.77009,4.58077,4.37745,4.51032,3982.44650
17040.00000,-4.91715,4.22725,4.93550,5.49687,3983.69939
17050.00000,-4.89907,4.63204,5.61001,5.65292,3981.36305
17060.00000,-5.00589,4.46978,4.86468,6.01851,3975.33401
17070.00000,-5.22730,3.90065,5.75850,5.87128,3963.95621
17080.00000,-5.63438,4.39741,5.37410,6.02883,3958.69384
17090.00000,-5.99076,4.06835,5.38979,5.77451,3955.30554
17100.00000,-5.27094,4.40518,5.71423,5.28519,3953.99533
17110.00000,-4.67552,3.87901,4.90452,5.29173,3952.91486
17120.00000,-4.74725,3.80571,5.02851,5.41994,3952.51762
17130.00000,-4.56008,5.08419,5.22051,6.64976,3942.49900
17140.00000,-5.36528,4.83038,4.49518,6.03565,3927.49528
17150.00000,-5.47603,4.95120,5.29245,6.35855,3925.31086
17160.00000,-4.46579,4.58752,5.81459,4.59038,3923.92199
17170.00000,-4.76641,4.89370,5.32413,3.69083,3928.51228
17180.00000,-5.21262,4.74664,5.08122,3.43777,3934.54752
17190.00000,-5.17726,4.03545,4.29008,3.35919,3945.71885
17200.00000,-5.46520,4.56641,5.33435,4.48821,3953.44575
17210.00000,-5.09153,4.33226,5.10029,5.50628,3953.11086
17220.00000,-4.66625,4.12900,5.28952,4.89085,3954.37878
17230.00000,-4.52197,4.25625,5.45917,4.07357,3958.74079
17240.00000,-4.35013,4.38342,5.28704,3.31212,3965.94943
17250.00000,-4.81267,4.84095,4.45774,3.83501,3973.79662
17260.00000,-5.63138,4.81526,4.51023,4.42192,3978.12668
17270.00000,-5.53586,4.52442,5.51114,5.10645,3981.69262
17280.00000,-5.20861,5.02493,4.51444,4.52503,3981.84923
17290.00000,-3.89771,4.93028,5.43088,4.47399,3984.11512
17300.00000,-6.46706,3.91124,4.81503,5.00831,3982.90361
17310.00000,-5.51266,4.67697,4.70875,5.94059,3981.57412
17320.00000,-5.12274,4.92426,4.71799,6.12780,3973.49263
17330.00000,-5.26789,4.02173,4.27196,5.58631,3966.14014
17340.00000,-3.95503,4.02849,4.80513,5.77587,3955.31469
17350.00000,-5.19587,4.80581,5.80000,6.34149,3944.86768
17360.00000,-3.98509,4.90176,5.74978,6.58460,3927.24311
17370.00000,-4.80540,4.83522,4.75923,6.28934,3909.38527
17380.00000,-5.45895,4.90770,5.50487,6.01539,3899.67433
17390.00000,-4.35193,4.92053,5.90543,5.81209,3887.03083
17400.00000,-4.67499,4.54906,4.70621,6.21798,3875.64317
17410.00000,-5.49283,4.45836,4.87210,6.07104,3861.17644
17420.00000,-4.85774,4.28099,5.02646,6.46953,3850.77762
17430.00000,-5.04438,4.49550,5.15642,6.65473,3831.25142
17440.00000,-5.72218,4.75448,4.83849,6.31487,3814.82637
17450.00000,-4.87686,4.10473,4.97383,6.70679,3796.99850
17460.00000,-4.77894,4.73474,5.81834,6.28562,3778.85979
17470.00000,-4.57341,4.35902,5.68006,6.16210,3769.38905
17480.00000,-5.40875,4.65306,4.91657,5.33682,3764.92601
17490.00000,-5.08476,4.51532,5.62755,5.35310,3765.03950
17500.00000,-5.54078,4.81242,4.86672,5.30739,3766.68418
17510.00000,-4.79519,4.17188,5.04015,4.75927,3765.76028
17520.00000,-5.85693,4.68168,5.27668,3.75727,3771.02640
17530.00000,-5.20887,5.59815,4.91158,4.77435,3774.96411
17540.00000,-5.11332,5.00649,4.55617,4.90739,3775.52047
17550.00000,-4.89211,4.83051,5.28489,5.23025,3775.30124
17560.00000,-4.09732,4.34678,5.52639,6.05815,3769.58210
17570.00000,-5.30809,5.57095,5.55975,5.36886,3761.62341
17580.00000,-4.52980,5.33061,5.06950,6.05835,3749.77054
17590.00000,-5.01504,4.70432,4.96001,6.12166,3737.38906
17600.00000,-5.17622,5.00017,5.00593,6.86992,3724.89662
17610.00000,-4.49129,5.00913,5.16621,6.16894,3709.17373
17620.00000,-5.04992,5.07343,5.46331,6.76684,3700.26354
17630.00000,-5.91291,4.75590,5.05675,5.98859,3685.08957
17640.00000,-5.11722,4.15475,5.34289,6.47553,3671.99782
17650.00000,-5.25072,4.88397,4.51718,6.74076,3657.74924
17660.00000,-5.34417,4.13486,5.32054,5.67718,3639.28990
17670.00000,-5.32292,5.15009,5.01958,5.26347,3630.53249
17680.00000,-5.34733,4.71428,4.49712,5.87927,3624.86702
17690.00000,-5.42427,4.22184,5.62407,5.12135,3620.10607
17700.00000,-5.21525,4.67508,4.78240,6.55118,3616.86894
17710.00000,-4.15928,5.18997,4.57054,6.13896,3607.80773
17720.00000,-4.41418,4.64574,4.22916,4.20379,3608.93971
17730.00000,-5.37705,3.92185,5.31741,4.78929,3607.72536
17740.00000,-5.33450,4.38305,5.37611,4.31083,3610.31757
17750.00000,-4.90815,4.91492,4.50296,3.39769,3617.43851
17760.00000,-5.01453,5.26761,5.44778,1.67680,3624.86802
17770.00000,-4.90756,4.35480,5.00633,0.99599,3626.18859
17780.00000,-4.81664,5.53695,5.39017,0.95643,3634.50220
17790.00000,-4.04559,4.09816,5.29742,2.36162,3643.09811
17800.00000,-5.40077,4.68197,5.09302,2.51439,3650.27590
17810.00000,-5.54306,5.42500,5.66123,4.02342,3657.20594
17820.00000,-4.35670,4.22827,5.03841,2.96198,3667.11487
17830.00000,-4.05985,4.77994,4.07600,4.39142,3673.29401
17840.00000,-4.88109,4.01707,5.22417,3.31628,3683.15147
17850.00000,-4.73963,4.57014,5.35152,4.21972,3694.31002
17860.00000,-5.37953,4.20814,5.24846,3.21922,3701.64237
17870.00000,-5.25223,4.44090,5.29953,4.38797,3706.98620
17880.00000,-5.05030,4.47747,4.76560,5.30799,3707.10928
17890.00000,-5.06609,4.91080,4.62352,5.28985,3705.47259
17900.00000,-4.72894,4.30195,4.17689,5.65785,3704.46636
17910.00000,-3.71375,4.38125,5.23623,6.38799,3689.38361
17920.00000,-5.13115,4.58078,4.43460,5.97330,3674.65899
17930.00000,-4.92067,4.03196,5.10154,5.28458,3665.78196
17940.00000,-4.31388,4.11565,4.41087,6.24772,3662.68940
17950.00000,-5.02056,4.79467,4.87607,6.00662,3653.49889
17960.00000,-4.59033,4.48227,5.23261,6.27044,3641.16659
17970.00000,-4.54376,4.41854,5.58029,6.90790,3618.50295
17980.00000,-5.61097,4.04102,5.14501,6.37950,3601.31738
17990.00000,-5.30019,5.38262,4.47351,6.03656,3583.98376
18000.00000,-5.33010,4.63786,5.01129,6.91699,3569.30305
18010.00000,-5.68678,3.74928,4.76904,5.39244,3552.47612
18020.00000,-4.87859,5.15690,5.11583,6.05507,3548.20542
18030.00000,-4.90378,4.95310,4.81358,6.32368,3537.90437
18040.00000,-5.60255,4.78085,5.29353,6.48327,3520.58514
18050.00000,-5.29794,5.76447,5.81275,6.27601,3502.82983
18060.00000,-5.97156,5.06080,5.07750,6.74819,3487.37655
18070.00000,-5.21748,4.58245,5.33946,6.95443,3461.49351
18080.00000,-4.03173,4.74455,4.45146,6.72772,3438.08605
18090.00000,-4.31620,4.87037,5.39785,6.22423,3422.10511
18100.00000,-4.64376,4.26829,5.11556,5.24238,3420.07468
18110.00000,-4.72824,4.88187,5.17786,6.53300,3413.82660
18120.00000,-4.78890,4.95755,4.31975,6.31056,3402.42358
18130.00000,-5.05291,5.41194,5.23214,6.34345,3388.55927
18140.00000,-5.18591,5.22016,4.53807,5.88641,3373.86096
18150.00000,-5.20758,5.72630,5.42137,5.10035,3371.18602
18160.00000,-4.86464,5.16689,5.41380,4.52982,3371.70967
18170.00000,-4.86603,4.56364,4.67626,3.78769,3371.69805
18180.00000,-5.78900,5.51964,4.88608,3.98000,3374.00440
18190.00000,-4.49730,4.57601,4.69949,3.49910,3378.59959
18200.00000,-5.91273,4.77700,4.74744,4.28100,3379.33130
18210.00000,-4.50689,4.68903,4.40871,4.31019,3377.94302
18220.00000,-5.49485,4.82400,4.32656,4.94840,3384.16578
18230.00000,-4.38164,4.98444,5.33766,4.86500,3386.56379
18240.00000,-4.60278,4.81387,4.79150,3.89542,3387.35557
18250.00000,-5.97243,4.25006,5.61561,3.92305,3392.05570
18260.00000,-5.48600,5.61399,4.89950,4.26246,3398.82619
18270.00000,-5.49418,5.47747,4.49272,4.09863,3404.54239
18280.00000,-4.85432,4.52860,5.51348,4.40360,3407.70952
18290.00000,-5.20891,4.77962,5.16348,4.81982,3409.92649
18300.00000,-4.82312,4.18819,4.97699,5.05913,3413.87045
18310.00000,-5.15054,4.77032,4.99228,4.76925,3414.53757
18320.00000,-5.16572,3.93988,5.08289,4.75099,3418.43261
18330.00000,-5.05441,4.45458,4.77799,5.32671,3418.34311
18340.00000,-5.28197,5.69405,4.43642,5.30190,3419.57621
18350.00000,-5.67476,4.37173,4.12883,4.71439,3420.81081
18360.00000,-5.71849,4.32618,5.40349,3.71500,3424.77192
18370.00000,-6.30047,4.37500,5.26361,6.13162,3423.94804
18380.00000,-5.05423,5.18206,4.86633,6.93657,3410.36368
18390.00000,-4.76720,4.17700,4.37875,6.48015,3392.82509
18400.00000,-4.33038,5.18760,5.28050,6.52146,3377.27274
18410.00000,-4.87165,5.07707,5.12573,6.33772,3362.77472
18420.00000,-5.81312,5.62149,5.31571,6.85514,3345.81453
18430.00000,-5.42478,4.30736,5.22885,6.83624,3325.07128
18440.00000,-4.71849,4.79811,4.98453,5.62257,3309.15038
18450.00000,-5.40730,4.83064,4.68033,6.70725,3295.48586
18460.00000,-4.37977,4.79036,4.90224,7.54554,3269.49486
18470.00000,-4.75355,5.17930,5.09566,7.64534,3232.69378
18480.00000,-5.02613,4.80208,5.04498,7.57299,3187.60418
18490.00000,-4.90199,5.05539,4.82284,7.55453,3145.80493
18500.00000,-5.37025,4.84013,5.75437,7.14400,3122.06505
18510.00000,-5.53661,4.22710,5.46635,7.59410,3094.25464
18520.00000,-5.57820,5.20594,4.95171,5.64147,3066.64052
18530.00000,-5.65696,4.85192,5.32335,6.09793,3049.98809
18540.00000,-5.33896,4.43526,5.26987,6.19750,3038.06156
18550.00000,-4.69675,4.19056,5.07659,4.72724,3031.40239
18560.00000,-5.01119,4.98947,4.31486,4.12137,3037.08214
18570.00000,-4.65734,4.00039,5.64911,3.48669,3044.26581
18580.00000,-5.17393,5.19792,4.89713,3.45624,3050.60030
18590.00000,-5.69318,4.97266,5.18749,2.52147,3056.14459
18600.00000,-4.70958,4.54626,5.80984,2.98637,3061.58570
18610.00000,-4.92227,4.99501,4.73186,4.13859,3067.02283
18620.00000,-5.03327,5.05049,5.77360,4.50970,3072.31549
18630.00000,-5.48496,4.55577,5.02610,3.94606,3075.95819
18640.00000,-4.09643,4.85378,4.67698,3.16997,3085.37916
18650.00000,-4.11495,5.50203,5.14176,4.01622,3094.49543
18660.00000,-5.34327,5.10283,5.40951,3.97403,3097.99794
18670.00000,-5.05898,4.33408,4.81463,4.52122,3100.59048
18680.00000,-5.10772,4.85148,5.37549,4.32137,3103.77999
18690.00000,-5.77431,5.33954,5.73029,4.61558,3109.87789
18700.00000,-4.41079,5.04581,5.48314,3.51733,3117.97263
18710.00000,-5.08753,4.52395,5.30785,4.38821,3127.55926
18720.00000,-5.55668,5.02157,4.85033,3.24469,3137.53332
18730.00000,-5.34903,5.17008,5.15373,3.78353,3141.90297
18740.00000,-4.72534,4.79634,4.49656,3.87521,3148.50895
18750.00000,-5.25471,5.05131,5.43660,3.93124,3154.52343
18760.00000,-4.83562,4.82356,4.72815,5.17326,3157.45734
18770.00000,-5.28604,3.55964,5.03516,5.46871,3155.48866
18780.00000,-5.80627,4.68830,5.06362,4.79068,3155.66854
18790.00000,-5.20808,4.97367,4.75144,4.95368,3157.67563
18800.00000,-5.36035,4.62558,5.20335,5.58971,3154.94065
18810.00000,-5.09182,5.32252,4.24770,5.55537,3151.53482
18820.00000,-5.92767,4.89365,5.22670,5.49550,3151.75215
18830.00000,-4.62383,5.33799,5.25470,5.70835,3144.55852
18840.00000,-5.47358,5.54574,5.48191,6.83888,3130.21079
18850.00000,-5.16765,5.80037,5.39328,5.10545,3128.19223
18860.00000,-5.67221,5.40181,5.09406,5.49133,3128.44441
18870.00000,-4.80825,5.18626,4.87536,4.49037,3128.81222
18880.00000,-5.74792,4.99125,4.73242,4.05934,3132.80789
18890.00000,-5.01951,4.94693,4.93055,4.12869,3138.52548
18900.00000,-4.91957,4.95559,5.41110,4.90827,3144.91345
18910.00000,-4.66866,4.47335,4.81763,4.38020,3145.76778
18920.00000,-5.36497,5.37478,4.75828,3.52959,3155.66625
18930.00000,-4.97213,4.42885,4.83471,3.48652,3163.34952
18940.00000,-5.06747,5.28003,4.90207,3.34921,3170.83814
18950.00000,-5.34841,4.64788,5.58752,3.11042,3179.17527
18960.00000,-4.92096,5.12175,5.71940,2.81143,3186.49952
18970.00000,-5.76016,4.04430,4.41354,2.30516,3193.91897
18980.00000,-5.52264,4.43871,4.48011,3.92409,3200.85381
18990.00000,-4.45779,4.20827,5.50993,4.09000,3205.64808
19000.00000,-5.40044,4.09110,4.97690,5.72798,3208.14883
19010.00000,-5.53538,5.44698,4.79125,5.62078,3198.79292
19020.00000,-5.93502,4.73057,4.79550,4.79416,3199.17803
19030.00000,-5.06923,3.95452,4.96640,5.08986,3202.86996
19040.00000,-4.57672,5.33835,3.99333,5.63773,3201.26903
19050.00000,-4.98325,4.92419,4.64727,5.79613,3191.97890
19060.00000,-4.27012,4.88404,4.49802,6.38451,3176.55492
19070.00000,-4.27811,4.75352,4.54021,6.36590,3157.32295
19080.00000,-5.29878,4.88843,5.41759,6.48062,3135.59561
19090.00000,-5.38336,4.31692,5.12884,6.09826,3115.22761
19100.00000,-5.57230,4.29035,5.09906,6.96444,3094.25351
19110.00000,-4.80680,5.24280,5.19190,7.15073,3071.42775
19120.00000,-5.34077,4.83161,5.87274,6.76670,3057.61453
19130.00000,-5.40771,4.85129,5.02690,6.61627,3038.76813
19140.00000,-4.43094,4.85609,5.01620,6.92734,3017.62268
19150.00000,-4.54462,4.05792,5.43456,7.61153,2985.86577
19160.00000,-5.01254,4.10247,5.27743,7.48469,2943.92458
19170.00000,-4.84603,4.99579,5.29664,7.31170,2909.68398
19180.00000,-5.26259,5.61356,4.75649,7.46260,2875.47652
19190.00000,-4.97744,4.59419,5.34243,6.65077,2843.47745
19200.00000,-5.00432,5.56293,4.76833,6.97371,2810.64621
19210.00000,-5.15331,4.67570,5.13499,7.61492,2773.87080
19220.00000,-4.46465,4.97766,5.33818,7.34350,2738.19721
19230.00000,-4.05596,4.40938,5.19314,7.26767,2708.19662
19240.00000,-4.77492,4.88176,4.08147,8.31444,2662.53666
19250.00000,-5.73934,5.03084,4.58207,7.50432,2611.81814
19260.00000,-4.64919,4.92011,4.49199,7.79504,2567.22181
19270.00000,-5.85412,4.84591,4.76670,7.62398,2526.83644
19280.00000,-5.77192,4.64622,5.26503,7.33681,2483.70632
19290.00000,-4.41396,5.48295,4.21558,6.26997,2455.24252
19300.00000,-4.11176,4.83579,5.47157,6.78523,2442.06310
19310.00000,-5.00745,5.00336,4.67633,6.83754,2424.33557
19320.00000,-4.76222,4.96868,4.80188,5.98947,2409.69761
19330.00000,-4.87510,4.86794,4.43632,6.78639,2391.61864
19340.00000,-4.73407,5.30938,5.27655,6.45450,2375.67024
19350.00000,-4.37499,4.80409,5.21178,6.94354,2348.94274
19360.00000,-5.16136,4.92749,5.41317,7.08922,2325.50462
19370.00000,-4.98682,5.25420,5.49269,7.38684,2302.34515
19380.00000,-4.68350,5.07589,4.85079,7.47547,2266.49886
19390.00000,-5.16270,5.20606,5.18421,7.64977,2226.64036
19400.00000,-3.78229,5.86433,4.25053,7.64476,2186.91211
19410.00000,-5.45934,3.76387,4.58203,8.20497,2139.33190
19420.00000,-4.40348,4.60897,4.84220,7.77170,2095.10373
19430.00000,-4.81991,4.59150,4.31427,7.59309,2063.61938
19440.00000,-4.43990,5.06033,4.68082,7.27914,2033.71964
19450.00000,-5.71421,5.71736,4.95736,6.23547,2012.97745
19460.00000,-4.87727,5.43990,4.91295,6.14001,1992.97752
19470.00000,-5.69516,4.85795,5.04917,5.94507,1977.55119
19480.00000,-5.19751,4.73954,5.71673,6.11164,1968.03159
19490.00000,-5.46514,5.11120,5.03757,5.81604,1954.04226
19500.00000,-5.14050,5.58544,4.79256,5.44231,1949.53744
19510.00000,-4.43739,4.85527,5.23674,4.55622,1950.14835
19520.00000,-5.27433,4.98852,5.88321,3.93894,1956.03796
19530.00000,-4.60937,4.91181,5.10200,4.56856,1961.84457
19540.00000,-5.26439,5.47617,5.13732,3.29563,1963.29526
19550.00000,-4.85928,5.35219,4.99276,3.47710,1968.92387
19560.00000,-4.82581,5.23839,5.31688,2.78447,1975.52446
19570.00000,-4.69411,5.34794,4.74114,2.84813,1985.00789
19580.00000,-4.18203,5.04788,5.01958,2.69586,1990.43569
19590.00000,-5.43725,5.00372,4.99447,2.77345,1994.26959
19600.00000,-4.48543,4.72211,5.02774,5.21021,2001.02197
19610.00000,-4.19818,5.37369,4.94855,4.89937,2000.48845
19620.00000,-5.02433,4.99230,5.35829,4.26032,2001.79023
19630.00000,-5.42108,5.10916,4.40003,5.11847,2001.66434
19640.00000,-5.31381,5.64094,5.00018,5.00138,1999.10227
19650.00000,-5.02503,4.47601,5.53867,5.54206,1995.43783
19660.00000,-4.09881,5.20665,5.17077,5.31912,1993.16125
19670.00000,-5.49992,4.54792,5.41092,4.41919,1992.99913
19680.00000,-5.14552,5.13018,4.91563,4.13392,1993.62839
19690.00000,-5.05510,5.38620,4.42485,4.35942,1999.62181
19700.00000,-5.66331,4.76935,4.50519,4.69289,2006.68223
19710.00000,-5.15217,4.81490,5.35763,3.68982,2013.19917
19720.00000,-5.45295,4.94601,4.79163,4.23574,2019.84554
19730.00000,-5.02086,3.97783,4.51718,4.20176,2022.27889
19740.00000,-5.33211,5.71356,4.71804,3.36551,2028.01046
19750.00000,-4.96095,5.09697,4.69245,2.09879,2033.97660
19760.00000,-5.10447,4.90178,4.87021,2.24050,2040.52181
19770.00000,-5.51224,4.91247,5.20775,3.02810,2047.75454
19780.00000,-5.49024,4.94801,5.00101,2.79832,2056.19349
19790.00000,-5.20176,4.65034,4.94178,3.87306,2061.53688
19800.00000,-4.82456,4.79851,4.86324,3.33767,2068.07697
19810.00000,-5.72802,5.19579,4.84824,3.64390,2077.42206
19820.00000,-5.01925,4.96893,4.78685,1.51048,2085.86516
19830.00000,-5.28731,5.44394,4.73451,1.99696,2093.25007
19840.00000,-4.45640,5.11911,4.66551,2.27021,2094.75629
19850.00000,-4.82808,4.74161,4.90681,1.61678,2100.60530
19860.00000,-4.55446,5.26985,4.86864,1.57299,2109.62180
19870.00000,-5.07038,5.40776,5.28459,3.46527,2120.57119
19880.00000,-5.01463,5.03139,4.69930,3.87369,2126.60368
19890.00000,-4.82023,3.83730,5.28268,0.91217,2134.64255
19900.00000,-5.32315,5.10923,5.01237,1.02672,2140.59609
19910.00000,-4.71228,4.88838,5.14464,0.41208,2142.69008
19920.00000,-5.23785,5.33442,5.00606,-0.59707,2144.36128
19930.00000,-4.90719,5.26986,4.65021,1.31069,2144.29460
19940.00000,-5.53372,5.75752,5.02072,1.52954,2147.88148
19950.00000,-5.65722,4.89303,5.08089,3.99642,2157.53653
19960.00000,-5.92214,5.30152,4.31443,3.68260,2164.35683
19970.00000,-5.00998,4.74534,4.95627,4.62440,2168.36903
19980.00000,-4.00129,5.16719,5.51184,4.58086,2168.36425
19990.00000,-4.97535,4.90368,5.30510,4.49802,2168.72998
