time,unbiased,steered,coupled,TAMD
47.80000,-5.15979,-5.00175,-4.65102,-6.29442
47.90000,-4.96554,-5.02653,-5.14643,-6.25951
48.00000,-4.78417,-4.81802,-5.15673,-6.59738
48.10000,-4.79318,-4.93219,-4.96681,-6.85533
48.20000,-4.83745,-5.08437,-4.76040,-6.64093
48.30000,-4.81940,-5.06335,-4.71459,-6.38132
48.40000,-5.18794,-4.95077,-4.66221,-6.14348
48.50000,-5.04091,-4.93545,-4.33024,-6.09560
48.60000,-5.17787,-4.87210,-4.46773,-6.03297
48.70000,-5.29195,-4.98149,-4.37622,-6.24463
48.80000,-5.23715,-4.99336,-4.44958,-6.14868
48.90000,-5.32572,-4.96552,-4.35208,-6.35840
49.00000,-5.80238,-4.68301,-4.26755,-6.24755
49.10000,-5.77036,-4.55982,-4.36939,-6.31623
49.20000,-5.85191,-4.41540,-4.69907,-6.19769
49.30000,-5.58064,-4.41593,-4.24049,-6.17090
49.40000,-5.53418,-4.59291,-4.18524,-6.04591
49.50000,-5.63088,-4.56333,-3.90727,-5.86639
49.60000,-5.39165,-4.50289,-3.90300,-6.22856
49.70000,-5.05466,-4.63310,-4.29714,-6.41182
49.80000,-5.47464,-4.62309,-4.33378,-6.44431
49.90000,-5.68739,-4.73240,-4.22531,-6.45962
50.00000,-5.21151,-4.85297,-4.23403,-6.57262
50.10000,-5.21217,-5.17321,-4.45195,-6.60972
50.20000,-4.95274,-5.03680,-4.68755,-6.54145
50.30000,-4.78925,-5.23246,-4.59334,-6.41481
50.40000,-4.45394,-4.89985,-4.85753,-6.28456
50.50000,-4.66567,-4.84280,-4.79155,-6.08485
50.60000,-4.82333,-5.11377,-4.72953,-5.83607
50.70000,-4.64187,-5.21039,-4.88346,-5.60667
50.80000,-4.86164,-5.37810,-4.46136,-5.36281
50.90000,-4.80198,-5.31149,-4.23916,-5.27238
51.00000,-4.67729,-5.19540,-4.51900,-5.29814
51.10000,-4.56728,-5.26369,-4.63957,-5.61212
51.20000,-4.45220,-4.92141,-4.68546,-5.49597
51.30000,-4.56775,-5.15583,-4.37363,-5.51238
51.40000,-4.71977,-5.15433,-4.36379,-5.41719
51.50000,-4.51499,-4.95486,-4.14853,-5.61547
51.60000,-4.27095,-4.83333,-4.15686,-5.55221
51.70000,-4.38598,-4.80910,-4.22497,-5.53649
51.80000,-4.16998,-5.09060,-3.95005,-5.42141
51.90000,-4.12275,-5.05808,-3.86032,-5.52747
52.00000,-4.30729,-4.68211,-3.90730,-5.84944
52.10000,-4.33107,-4.75168,-4.15797,-5.68983
52.20000,-4.59520,-4.89971,-4.29802,-5.55763
52.30000,-4.42426,-4.95251,-4.37084,-5.72485
52.40000,-4.43777,-4.99776,-4.32656,-5.19327
52.50000,-4.68145,-4.85426,-4.45396,-5.36254
52.60000,-4.53482,-5.08525,-4.17457,-5.55507
52.70000,-4.44253,-5.04655,-3.97577,-5.66078
52.80000,-4.32525,-4.60369,-4.17097,-5.28426
52.90000,-4.40436,-4.45225,-3.82644,-5.39723
53.00000,-4.43614,-4.59154,-3.86356,-5.66105
53.10000,-4.50309,-4.63183,-3.65982,-6.05754
53.20000,-4.50039,-4.52855,-3.72622,-6.03272
53.30000,-4.42210,-4.51253,-3.83010,-5.83775
53.40000,-4.60461,-4.74818,-3.56563,-5.74849
53.50000,-5.05613,-4.97749,-3.57403,-5.48665
53.60000,-5.11700,-4.87212,-3.60562,-5.72860
53.70000,-4.95152,-4.84706,-3.48527,-5.88792
53.80000,-5.02944,-4.83889,-3.38487,-5.67766
53.90000,-4.88953,-5.03675,-3.47922,-5.82452
54.00000,-4.93660,-5.19507,-3.38017,-5.98842
54.10000,-5.19494,-5.56479,-3.22341,-5.71461
54.20000,-5.11678,-5.45533,-3.21528,-5.89034
54.30000,-5.02363,-5.21752,-3.56584,-5.65553
54.40000,-4.77890,-5.04463,-3.22264,-6.05098
54.50000,-4.70840,-5.02782,-3.63641,-5.77686
54.60000,-4.80597,-4.85587,-3.67096,-5.99363
54.70000,-4.92144,-4.84225,-3.68368,-6.03782
54.80000,-5.03602,-5.07490,-3.75131,-5.71566
54.90000,-5.27342,-5.14927,-3.95268,-6.00821
55.00000,-5.39297,-5.13971,-3.65529,-6.03070
55.10000,-5.61973,-4.87761,-3.57265,-5.95250
55.20000,-5.47042,-4.73272,-3.60972,-5.85003
55.30000,-5.14428,-4.66526,-3.68706,-6.06549
55.40000,-4.89004,-4.62403,-3.53358,-6.03783
55.50000,-4.84912,-4.47392,-3.69672,-5.91073
55.60000,-5.03198,-4.46865,-3.86583,-5.78442
55.70000,-4.93616,-4.55269,-3.86441,-5.77057
55.80000,-5.04715,-4.69598,-3.84683,-5.84031
55.90000,-5.10211,-4.52189,-4.08968,-5.90681
56.00000,-5.09280,-4.42981,-4.16871,-6.00093
56.10000,-5.15939,-4.26775,-3.86388,-5.90627
56.20000,-5.40130,-4.21308,-3.90409,-6.05428
56.30000,-5.16348,-4.17373,-4.02474,-6.11138
56.40000,-5.31999,-4.41001,-3.65582,-6.42075
56.50000,-5.15701,-4.38034,-3.74947,-6.26960
56.60000,-5.42522,-4.42003,-4.03446,-6.70399
56.70000,-5.41635,-4.43802,-4.47120,-6.60529
56.80000,-5.24721,-4.75256,-4.52101,-6.38357
56.90000,-5.12051,-4.75712,-4.49354,-6.29640
57.00000,-5.25481,-4.65856,-4.73212,-6.15454
57.10000,-5.35850,-4.70583,-4.88568,-6.15042
57.20000,-5.45429,-5.09429,-4.78353,-6.40466
57.30000,-5.38946,-5.31039,-4.64029,-6.13983
57.40000,-5.46653,-5.22658,-4.56859,-5.98871
57.50000,-5.47999,-5.09015,-4.70365,-5.74908
57.60000,-5.67229,-5.05715,-4.35880,-5.47405
57.70000,-5.41326,-5.32288,-4.50386,-5.64942
57.80000,-5.25973,-5.21192,-4.53487,-5.83913
57.90000,-5.07804,-5.17047,-4.81285,-5.87692
58.00000,-5.13317,-5.14386,-4.73249,-5.82520
58.10000,-4.72116,-5.17671,-4.57326,-6.08611
58.20000,-4.71366,-5.31596,-4.64139,-6.06979
58.30000,-4.55931,-5.22385,-4.97926,-6.03548
58.40000,-4.82572,-5.42423,-4.83348,-6.10123
58.50000,-4.54501,-5.39349,-4.93894,-6.20772
58.60000,-4.30166,-5.17434,-4.92579,-6.06649
58.70000,-4.70206,-5.12500,-4.97134,-5.86740
58.80000,-4.57784,-5.19362,-4.95515,-6.20956
58.90000,-4.52647,-4.85750,-4.80403,-6.34537
59.00000,-4.36321,-4.75922,-4.61636,-6.17851
59.10000,-4.07630,-4.56280,-4.93351,-5.97593
59.20000,-4.06543,-4.55640,-4.76139,-5.72481
59.30000,-3.98196,-4.70611,-4.72985,-6.03867
59.40000,-4.05241,-4.73541,-4.43726,-6.34415
59.50000,-3.98146,-4.81169,-4.28879,-6.34773
59.60000,-3.82386,-4.57270,-4.35436,-6.12111
59.70000,-3.87740,-4.89760,-4.17020,-6.32919
59.80000,-3.80683,-4.57036,-4.34628,-6.46591
59.90000,-4.00796,-4.61863,-4.56819,-6.74366
60.00000,-4.01678,-4.57028,-4.20168,-6.65901
60.10000,-3.98994,-4.39164,-4.27972,-6.45048
60.20000,-3.66774,-4.40017,-4.19474,-6.39061
60.30000,-3.69092,-4.61091,-4.31198,-6.42439
60.40000,-3.61943,-4.72577,-4.21093,-6.32026
60.50000,-3.48766,-4.69859,-4.47640,-6.44165
60.60000,-3.56038,-4.91203,-4.62653,-6.44806
60.70000,-3.50168,-4.83350,-4.99517,-6.44839
60.80000,-3.69645,-5.07216,-5.09083,-6.45136
60.90000,-3.81460,-5.04336,-4.95873,-6.25037
61.00000,-4.01091,-5.30158,-4.54072,-6.42791
61.10000,-3.97444,-5.41632,-4.63347,-6.40305
61.20000,-3.74780,-5.32242,-4.37342,-6.22418
61.30000,-3.97346,-4.81299,-4.17305,-6.17319
61.40000,-3.86483,-4.89416,-4.20586,-6.00399
61.50000,-4.20975,-5.16237,-4.37497,-6.20065
61.60000,-4.16910,-5.18344,-4.55570,-6.23574
61.70000,-4.43975,-5.17145,-4.48552,-6.02011
61.80000,-4.51865,-4.83655,-4.83528,-5.97975
61.90000,-4.31613,-4.48764,-4.77876,-5.99377
62.00000,-4.09955,-4.55944,-4.75141,-6.22632
62.10000,-4.33738,-4.55081,-4.56884,-6.27793
62.20000,-4.66142,-4.77058,-4.86979,-6.41014
62.30000,-4.66344,-4.94741,-5.02753,-6.25605
62.40000,-4.68487,-4.68095,-5.46627,-6.06508
62.50000,-4.82400,-4.52036,-5.57895,-5.92494
62.60000,-4.69706,-4.53150,-5.90732,-6.14606
62.70000,-4.78873,-4.55162,-6.16560,-5.93463
62.80000,-4.77722,-4.84495,-5.97666,-5.86044
62.90000,-4.90720,-4.88560,-5.73411,-6.09558
63.00000,-4.89051,-4.76419,-5.91559,-5.95004
63.10000,-5.11807,-4.66269,-5.43614,-5.81482
63.20000,-5.20457,-4.63731,-5.15481,-6.13486
63.30000,-5.24679,-4.75966,-5.20142,-6.29439
63.40000,-5.54548,-4.83852,-4.62990,-6.07693
63.50000,-5.40028,-4.93206,-4.50508,-6.02886
63.60000,-5.43759,-4.88489,-4.90920,-6.14752
63.70000,-5.32140,-5.25758,-4.68288,-6.05314
63.80000,-5.18399,-4.92280,-4.80617,-5.89015
63.90000,-5.30500,-5.08197,-4.52297,-5.79262
64.00000,-5.41606,-5.04271,-4.52463,-5.66403
64.10000,-5.00775,-4.84362,-4.15837,-5.60767
64.20000,-4.87094,-5.07225,-4.11777,-5.36855
64.30000,-4.76460,-4.95341,-4.08443,-5.46251
64.40000,-4.77944,-5.16083,-4.29221,-5.36179
64.50000,-4.77924,-4.96056,-4.45427,-5.45724
64.60000,-4.72797,-4.92820,-4.51586,-5.33964
64.70000,-4.72470,-4.61590,-4.48515,-5.25243
64.80000,-4.63418,-4.72836,-4.63589,-5.40138
64.90000,-4.67414,-4.30237,-4.88434,-5.18142
65.00000,-4.88873,-4.24871,-4.79535,-4.92797
65.10000,-4.73508,-4.43779,-4.63975,-5.20613
65.20000,-4.52493,-4.37094,-4.87902,-5.26188
65.30000,-4.35133,-4.33089,-4.75834,-5.50045
65.40000,-4.33186,-4.49653,-4.73502,-5.73056
65.50000,-4.60124,-4.64352,-4.92525,-5.98279
65.60000,-4.58149,-4.69090,-5.13015,-5.90105
65.70000,-4.65121,-4.74911,-5.34464,-5.73792
65.80000,-4.52170,-4.98696,-5.28229,-5.67752
65.90000,-4.60126,-4.93003,-5.38408,-5.62012
66.00000,-4.76985,-5.11516,-5.51775,-5.74102
66.10000,-4.69095,-4.84807,-5.24532,-5.55582
66.20000,-4.62973,-5.13538,-5.45276,-5.56554
66.30000,-4.46056,-5.14010,-5.75979,-5.79425
66.40000,-4.40526,-5.14301,-5.75028,-5.96057
66.50000,-4.41917,-5.07940,-6.02910,-6.07449
66.60000,-4.62483,-5.06627,-6.02061,-6.13326
66.70000,-4.70254,-5.12197,-6.06239,-6.06774
66.80000,-4.52119,-5.11169,-5.83633,-6.02600
66.90000,-4.79746,-5.19962,-5.91467,-6.01539
67.00000,-4.94350,-4.91206,-5.66877,-5.92904
67.10000,-4.93486,-4.84125,-5.65532,-5.62721
67.20000,-5.12842,-5.04905,-5.42036,-5.95304
67.30000,-5.12965,-4.89282,-5.37539,-5.96108
67.40000,-5.33854,-4.71419,-5.27841,-5.90003
67.50000,-5.23036,-4.54269,-5.07158,-5.99409
67.60000,-5.35165,-4.54644,-5.12406,-6.05855
67.70000,-5.17917,-4.68206,-4.69081,-5.66938
67.80000,-5.02904,-4.32251,-4.94925,-5.62234
67.90000,-5.05048,-4.61081,-4.81037,-5.67639
68.00000,-4.83862,-4.62347,-4.68945,-5.67225
68.10000,-5.18722,-4.56244,-4.68938,-5.56988
68.20000,-5.10335,-4.49456,-4.45112,-5.45970
68.30000,-4.89222,-4.67841,-4.31731,-5.68335
68.40000,-4.86730,-4.83486,-4.28610,-5.66039
68.50000,-5.04410,-4.98145,-3.94404,-5.75013
68.60000,-4.94400,-5.19580,-3.79387,-5.89066
68.70000,-4.63095,-4.95552,-4.06102,-6.11491
68.80000,-4.74932,-5.03571,-3.89461,-6.12955
68.90000,-4.87131,-4.82786,-4.20535,-6.12802
69.00000,-4.55998,-5.23765,-4.59978,-5.94829
69.10000,-4.63242,-5.10976,-4.64894,-6.15442
69.20000,-4.68111,-4.73473,-4.59522,-6.07988
69.30000,-4.71303,-4.82800,-4.83847,-6.28418
69.40000,-4.93020,-4.90706,-4.99527,-6.01282
69.50000,-4.87450,-4.80223,-5.29287,-5.84657
69.60000,-5.02402,-4.75243,-5.24128,-5.86266
69.70000,-4.48748,-5.07560,-5.54120,-5.63565
69.80000,-4.78711,-5.09358,-5.37269,-5.79537
69.90000,-4.80201,-5.16364,-5.20465,-5.90875
70.00000,-4.69554,-5.40561,-4.93395,-5.99837
70.10000,-4.42179,-5.43544,-4.75519,-5.74797
70.20000,-4.49401,-5.39218,-5.00791,-5.74701
70.30000,-4.65043,-5.45206,-5.18162,-5.81349
70.40000,-4.91899,-5.36277,-5.29021,-5.58849
70.50000,-4.84207,-5.30989,-5.39149,-5.49192
70.60000,-5.03250,-5.19603,-5.20503,-5.57518
70.70000,-4.77138,-5.26541,-5.47231,-5.71222
70.80000,-4.58739,-5.15056,-5.36628,-5.81446
70.90000,-4.51546,-5.13289,-5.25864,-5.79247
71.00000,-4.34974,-5.33589,-5.08120,-6.01159
71.10000,-4.62437,-5.57789,-5.02195,-5.98572
71.20000,-4.93514,-5.84054,-4.91548,-6.08920
71.30000,-4.63566,-5.94884,-4.88430,-6.06998
71.40000,-4.77331,-5.76936,-4.80066,-6.05351
71.50000,-4.78444,-5.53245,-5.09248,-6.23625
71.60000,-4.77470,-5.64650,-5.28647,-6.35428
71.70000,-4.41966,-5.58618,-5.52692,-6.27504
71.80000,-4.63035,-5.10059,-5.38493,-6.19441
71.90000,-4.27201,-4.92138,-5.65512,-6.05780
72.00000,-4.19405,-5.07069,-5.43645,-6.23719
72.10000,-4.57787,-5.18146,-5.27748,-5.87659
72.20000,-4.64951,-5.20101,-5.26069,-6.03536
72.30000,-4.82556,-5.01553,-5.40581,-6.27064
72.40000,-4.94586,-4.90471,-5.36725,-6.08883
72.50000,-5.06941,-4.68599,-5.22716,-6.11607
72.60000,-4.95626,-4.67607,-5.18465,-6.10670
72.70000,-4.98864,-4.69461,-5.09909,-6.33485
72.80000,-5.03057,-4.71546,-5.08459,-6.27631
72.90000,-5.20565,-4.68056,-5.18942,-6.34344
73.00000,-5.18581,-4.38873,-4.87340,-6.55406
73.10000,-5.26115,-4.31244,-5.07947,-6.26449
73.20000,-5.40289,-4.16583,-4.91405,-6.07491
73.30000,-5.06187,-4.29017,-4.73850,-6.38391
73.40000,-4.93542,-4.60250,-4.87421,-6.41432
73.50000,-4.97610,-4.57494,-4.99459,-6.38142
73.60000,-5.25660,-4.76168,-4.90867,-6.50392
73.70000,-5.51998,-5.25511,-5.12922,-6.55952
73.80000,-5.53831,-5.15362,-5.14377,-6.59967
73.90000,-5.26981,-5.30534,-5.28216,-6.42728
74.00000,-5.48825,-4.87765,-5.00472,-6.14469
74.10000,-5.66214,-5.29797,-4.93070,-6.17513
74.20000,-5.80533,-5.07980,-5.16219,-6.14020
74.30000,-5.78018,-4.99957,-5.10410,-6.30022
74.40000,-5.73421,-5.13997,-5.23276,-6.18835
74.50000,-5.54437,-5.21808,-5.32228,-6.64437
74.60000,-5.76071,-5.57452,-5.12750,-6.38637
74.70000,-5.61877,-5.52054,-5.11148,-6.65210
74.80000,-5.41521,-5.27443,-5.12614,-6.34563
74.90000,-4.94305,-5.50053,-4.90117,-6.45168
75.00000,-4.99264,-5.40249,-4.87017,-6.44230
75.10000,-4.93840,-5.34038,-4.80550,-6.40677
75.20000,-4.82956,-5.29076,-4.78736,-6.49771
75.30000,-4.85843,-4.96854,-4.89361,-6.59162
75.40000,-5.06760,-4.77915,-4.71479,-6.49471
75.50000,-5.26962,-4.84307,-4.69368,-6.77713
75.60000,-5.28474,-4.91396,-4.55751,-7.19452
75.70000,-5.34596,-4.74873,-4.48946,-6.65616
75.80000,-4.99273,-4.58581,-4.51414,-6.35435
75.90000,-5.09716,-4.66622,-4.43223,-6.11629
76.00000,-5.07004,-4.96612,-4.65524,-6.18093
76.10000,-4.96030,-5.15809,-4.84953,-6.25007
76.20000,-5.15079,-4.92004,-4.87321,-6.36847
76.30000,-5.12732,-4.85626,-4.72263,-6.29484
76.40000,-5.37735,-4.93107,-4.67693,-6.24892
76.50000,-5.48031,-4.81593,-4.74651,-6.17741
76.60000,-5.56437,-4.76270,-4.83235,-5.98750
76.70000,-5.83673,-4.72732,-5.16981,-6.16896
76.80000,-5.61639,-4.81024,-4.95468,-5.94673
76.90000,-5.59504,-5.15156,-5.11961,-5.66170
77.00000,-5.56004,-5.27657,-5.23428,-5.85640
77.10000,-5.46357,-5.12091,-4.86887,-5.84995
77.20000,-5.48271,-5.36632,-4.57608,-5.95042
77.30000,-5.34146,-5.17243,-5.18069,-5.79637
77.40000,-5.30601,-5.24987,-5.12460,-5.73877
77.50000,-5.39242,-5.09660,-5.11257,-6.11805
77.60000,-4.94965,-5.31551,-5.23249,-6.02469
77.70000,-4.70290,-5.06638,-5.08567,-5.99802
77.80000,-5.08951,-5.19277,-5.08553,-6.24670
77.90000,-5.19844,-5.17266,-5.32447,-5.95979
78.00000,-5.44425,-5.29330,-5.59697,-6.40485
78.10000,-5.23951,-4.97517,-5.36620,-6.56936
78.20000,-4.83439,-4.92921,-5.13334,-6.48444
78.30000,-4.91523,-4.86719,-4.95863,-6.72254
78.40000,-5.12915,-4.78503,-5.27726,-6.52996
78.50000,-5.31117,-4.66102,-5.40255,-6.28961
78.60000,-5.41849,-4.55853,-5.74187,-6.51023
78.70000,-5.25150,-4.09752,-5.90757,-6.50912
78.80000,-4.95053,-4.30810,-5.54916,-6.23351
78.90000,-5.16656,-4.47845,-5.62760,-6.07953
79.00000,-5.22207,-4.42410,-5.49750,-6.24483
79.10000,-4.97443,-4.43480,-5.63279,-6.10998
79.20000,-4.57572,-4.58244,-5.45757,-6.23549
79.30000,-4.71672,-4.35900,-5.42686,-6.08409
79.40000,-4.69223,-4.43370,-5.32839,-5.89530
79.50000,-4.29416,-4.37947,-5.52499,-5.99650
79.60000,-4.47408,-4.50237,-5.66907,-5.90793
79.70000,-4.64242,-4.53568,-5.79843,-5.88769
79.80000,-4.90173,-4.54269,-5.69491,-5.80963
79.90000,-4.71885,-4.74457,-5.59584,-6.08355
80.00000,-4.65587,-4.62076,-5.81800,-6.19983
80.10000,-4.82365,-4.54118,-5.54073,-6.06451
80.20000,-5.02584,-4.85530,-5.52172,-6.03811
80.30000,-4.87442,-5.05175,-5.63150,-5.85842
80.40000,-5.01386,-4.90134,-5.75829,-5.78850
80.50000,-5.15159,-5.17139,-5.95338,-6.05341
80.60000,-5.12873,-4.97540,-5.75526,-5.64324
80.70000,-5.38375,-4.46728,-5.62641,-5.94783
80.80000,-5.17627,-4.64091,-5.50173,-5.72377
80.90000,-5.51786,-4.57379,-5.20400,-5.79805
81.00000,-5.97046,-4.60695,-5.08798,-6.06316
81.10000,-5.70842,-4.82610,-4.74533,-5.99136
81.20000,-5.35305,-5.17789,-4.67684,-6.12885
81.30000,-5.22077,-4.93242,-5.01457,-5.96220
81.40000,-4.89909,-5.08226,-5.14310,-5.64960
81.50000,-4.96298,-5.09385,-5.18725,-5.89991
81.60000,-4.75382,-5.07207,-5.07623,-6.27829
81.70000,-4.81061,-4.95948,-4.85487,-6.15695
81.80000,-4.99489,-4.73438,-4.81682,-6.18441
81.90000,-4.93912,-4.66657,-4.76766,-6.07599
82.00000,-5.49162,-4.88323,-4.75884,-6.03462
82.10000,-5.58586,-4.47734,-5.17451,-6.21653
82.20000,-5.69622,-4.54360,-5.04903,-6.34576
82.30000,-5.06955,-4.75906,-5.31656,-6.45413
82.40000,-4.83637,-5.11093,-5.48304,-6.39566
82.50000,-4.83815,-5.38404,-5.52311,-6.24397
82.60000,-4.65453,-5.46022,-5.32042,-5.91602
82.70000,-4.89711,-5.51078,-5.45708,-5.76476
82.80000,-4.53551,-5.28739,-5.37585,-6.06349
82.90000,-4.43999,-5.13345,-5.14884,-6.02823
83.00000,-4.40423,-5.14637,-4.96534,-6.45281
83.10000,-4.36417,-5.21973,-5.22732,-6.23436
83.20000,-4.37553,-5.10420,-5.36665,-6.24147
83.30000,-4.51131,-4.97813,-5.38275,-6.64199
83.40000,-4.39688,-4.81490,-5.62102,-6.75492
83.50000,-4.50311,-5.08475,-5.44453,-6.70841
83.60000,-4.25551,-5.47822,-5.20581,-6.56512
83.70000,-4.64829,-5.20133,-5.36244,-6.32594
83.80000,-4.82635,-5.32804,-5.29586,-6.68971
83.90000,-4.74003,-5.49318,-5.19430,-6.67998
84.00000,-4.89844,-5.30122,-5.54293,-6.51585
84.10000,-4.58327,-5.29341,-5.24388,-6.57589
84.20000,-4.48444,-5.26319,-5.47684,-6.75862
84.30000,-4.45396,-4.92566,-5.11624,-6.58056
84.40000,-4.37589,-4.88493,-4.87528,-6.08024
84.50000,-4.32301,-4.73075,-4.86048,-6.08825
84.60000,-4.26002,-4.73145,-4.84310,-5.81780
84.70000,-4.19464,-5.07053,-4.78843,-5.72643
84.80000,-4.59594,-5.24592,-4.93929,-5.50373
84.90000,-5.19372,-4.77462,-4.89595,-5.40983
85.00000,-4.96068,-4.80066,-4.80409,-5.65483
85.10000,-4.92454,-4.99713,-4.74207,-5.89789
85.20000,-5.30471,-5.13746,-4.72000,-5.71300
85.30000,-4.96344,-5.28302,-4.52543,-5.84517
85.40000,-5.10692,-5.10284,-4.36905,-6.36787
85.50000,-5.01548,-4.67890,-4.21241,-6.65725
85.60000,-5.12026,-4.73770,-4.13739,-6.40186
85.70000,-5.01307,-4.88716,-3.83795,-6.18737
85.80000,-4.87199,-4.75068,-3.59555,-6.23830
85.90000,-5.12412,-4.48961,-3.97013,-6.35533
86.00000,-5.45199,-4.52122,-4.18290,-6.39527
86.10000,-5.40625,-4.48790,-4.29927,-6.61578
86.20000,-5.20822,-4.22446,-4.15364,-6.71020
86.30000,-5.41286,-4.16637,-4.23351,-6.50544
86.40000,-5.50690,-4.33444,-4.38414,-6.30459
86.50000,-5.40032,-4.47290,-4.37768,-6.55637
86.60000,-5.53183,-4.39382,-4.30438,-6.51291
86.70000,-5.30907,-4.28351,-4.21407,-6.60340
86.80000,-5.46245,-4.39999,-4.79563,-6.69140
86.90000,-5.16558,-4.35903,-5.30466,-6.69195
87.00000,-5.35320,-4.52890,-5.37043,-6.52928
87.10000,-5.20977,-4.49252,-5.33166,-6.45091
87.20000,-5.16422,-4.64771,-5.18698,-6.24270
87.30000,-4.87901,-4.81614,-5.35869,-6.21145
87.40000,-4.93285,-4.93047,-5.26815,-6.11456
87.50000,-4.88298,-5.00758,-5.26118,-5.69913
87.60000,-4.75929,-4.96491,-4.72504,-5.61890
87.70000,-4.57251,-5.07433,-4.85482,-5.90964
87.80000,-4.47974,-4.74685,-4.54989,-5.98605
87.90000,-4.72386,-4.82092,-4.41689,-5.95370
88.00000,-4.37531,-4.69653,-4.46582,-6.26037
88.10000,-4.58654,-4.87567,-4.40217,-6.40410
88.20000,-4.74284,-4.84951,-4.09021,-6.53789
88.30000,-4.56256,-4.56877,-4.34451,-6.29373
88.40000,-4.51950,-4.71168,-4.36547,-6.05661
88.50000,-4.32112,-4.74057,-4.39841,-5.71730
88.60000,-4.33160,-5.08064,-4.61883,-5.74084
88.70000,-4.36783,-5.49868,-4.24855,-5.70985
88.80000,-4.18658,-5.36172,-4.11109,-5.72513
88.90000,-4.15308,-4.84929,-4.14599,-6.12709
89.00000,-4.38077,-4.38780,-4.48554,-5.75320
89.10000,-4.31761,-4.27745,-4.29947,-6.07771
89.20000,-4.39923,-4.11343,-4.36307,-6.20443
89.30000,-4.42066,-4.41989,-4.66720,-5.99535
89.40000,-4.10274,-4.61141,-4.63985,-6.27284
89.50000,-3.96048,-4.69456,-4.56003,-6.27996
89.60000,-4.03239,-4.76648,-4.81178,-6.35081
89.70000,-3.83191,-4.84555,-4.72983,-6.14544
89.80000,-4.02129,-5.07525,-4.70571,-6.23823
89.90000,-4.27070,-5.43074,-4.53377,-6.01398
90.00000,-4.36930,-5.55832,-4.37430,-5.84014
90.10000,-4.16188,-5.39330,-4.61990,-5.66139
90.20000,-4.54215,-5.05425,-4.55387,-5.85452
90.30000,-4.31984,-4.98569,-5.12626,-5.66427
90.40000,-4.33497,-4.97885,-4.96847,-5.78161
90.50000,-4.65894,-4.96595,-5.06264,-6.02233
90.60000,-4.47045,-5.18765,-5.15031,-6.11265
90.70000,-4.40787,-5.31986,-5.26875,-6.33490
90.80000,-4.24975,-5.45418,-5.25061,-6.36335
90.90000,-4.47680,-5.34876,-5.27340,-6.49062
91.00000,-4.59702,-5.33319,-5.46877,-5.90725
91.10000,-4.77382,-5.36806,-5.46139,-5.95976
91.20000,-4.75262,-5.01303,-5.29665,-5.79289
91.30000,-4.69068,-4.83617,-5.48198,-5.78084
91.40000,-4.66394,-4.85848,-5.33450,-6.03452
91.50000,-4.74748,-4.93087,-5.22647,-6.11334
91.60000,-4.61342,-4.79537,-5.07485,-6.59460
91.70000,-4.73898,-4.58464,-5.36014,-6.83258
91.80000,-4.49989,-4.53618,-5.19394,-6.86815
91.90000,-4.65331,-4.54296,-5.05220,-6.68007
92.00000,-4.89425,-4.63156,-4.69530,-6.47492
92.10000,-4.90946,-4.83644,-4.90822,-6.17068
92.20000,-4.89234,-5.02014,-4.97660,-5.68115
92.30000,-4.87957,-4.93628,-4.77500,-5.65787
92.40000,-5.16099,-5.02830,-4.90297,-5.92397
92.50000,-5.30081,-5.08910,-5.21866,-6.08426
92.60000,-5.41547,-4.91752,-5.44096,-6.05208
92.70000,-5.54841,-4.79512,-5.37770,-5.93436
92.80000,-5.63732,-4.87219,-5.35755,-5.88527
92.90000,-5.45360,-4.70576,-5.23959,-5.85680
93.00000,-5.40055,-4.95646,-5.05435,-5.81731
93.10000,-5.56742,-5.07824,-4.72253,-5.88362
93.20000,-5.71070,-4.88122,-4.56576,-5.93588
93.30000,-5.70183,-5.34830,-4.46225,-5.74845
93.40000,-5.94570,-5.19553,-4.32180,-5.81126
93.50000,-6.12784,-5.56334,-4.46389,-6.01621
93.60000,-5.82615,-5.37543,-4.27507,-5.87085
93.70000,-5.92858,-5.35662,-4.23007,-5.93215
93.80000,-5.50105,-5.46320,-3.83388,-6.02663
93.90000,-5.32705,-5.26327,-3.61575,-5.78514
94.00000,-5.47922,-5.16829,-3.78696,-5.56950
94.10000,-5.30556,-5.65090,-3.65727,-5.82116
94.20000,-5.12507,-5.52463,-3.59757,-5.90591
94.30000,-5.00210,-5.71615,-3.85035,-6.13014
94.40000,-5.04353,-5.64482,-3.72673,-6.24747
94.50000,-4.83777,-5.37075,-3.56907,-6.20306
94.60000,-5.07133,-5.21746,-3.75329,-6.43712
94.70000,-5.07470,-5.17335,-3.99570,-5.99532
94.80000,-5.16461,-5.37084,-3.97378,-6.14272
94.90000,-5.51244,-5.09471,-4.25069,-6.32426
95.00000,-5.08861,-5.13979,-4.28910,-6.36531
95.10000,-5.14141,-5.12350,-4.40496,-6.17331
95.20000,-4.95475,-5.16976,-4.44695,-5.92644
95.30000,-4.92412,-5.39051,-4.60605,-5.88111
95.40000,-5.05371,-5.42109,-4.60496,-6.27826
95.50000,-5.06852,-5.23171,-4.26483,-6.06447
95.60000,-4.91669,-5.33076,-4.00168,-6.22171
95.70000,-4.93877,-5.08747,-3.89335,-6.53814
95.80000,-4.98422,-5.19666,-3.96981,-6.36184
95.90000,-4.77631,-5.13704,-3.82695,-6.35823
